long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1.0,12.4,5.2,0.0,0.0,0.0,0.0,1.0
0.0,13.3,5.6,1.0,0.0,1.0,0.0,0.0
1.0,12.2,6.0,0.0,0.0,0.0,0.0,1.0
0.0,13.7,5.9,1.0,1.0,1.0,1.0,0.0
0.0,12.0,5.4,0.0,0.0,0.0,0.0,1.0
1.0,13.9,6.3,0.0,1.0,0.0,0.0,1.0
1.0,12.5,6.2,0.0,0.0,0.0,1.0,1.0
0.0,14.0,5.8,1.0,1.0,1.0,0.0,0.0
1.0,14.4,6.1,1.0,1.0,0.0,1.0,0.0
0.0,11.8,5.2,0.0,0.0,0.0,1.0,1.0
1.0,12.3,5.7,0.0,0.0,1.0,0.0,1.0
0.0,13.3,6.4,1.0,1.0,1.0,1.0,0.0
0.0,12.1,5.5,0.0,0.0,0.0,0.0,1.0
1.0,13.5,6.6,1.0,1.0,0.0,1.0,0.0
1.0,14.6,5.6,1.0,0.0,1.0,0.0,0.0
0.0,13.2,5.3,0.0,0.0,0.0,1.0,1.0
1.0,12.8,6.7,0.0,1.0,0.0,0.0,1.0
0.0,14.2,6.0,1.0,1.0,1.0,1.0,0.0
1.0,11.7,5.8,0.0,0.0,0.0,0.0,1.0
1.0,14.1,5.9,1.0,0.0,1.0,1.0,0.0
0.0,12.4,5.6,0.0,0.0,0.0,1.0,1.0
1.0,13.6,6.4,1.0,1.0,1.0,0.0,0.0
